U3KQS9	U3KQS9_HUMAN	MORN1
H0Y624	H0Y624_HUMAN	ATP11A
J3KSD3	J3KSD3_HUMAN	SLC7A6OS
Q5TBG7	Q5TBG7_HUMAN	NEK6
D6RBJ0	D6RBJ0_HUMAN	GUF1
H0YIV5	H0YIV5_HUMAN	LETMD1
D6RIU1	D6RIU1_HUMAN	DDX60L
J3KSY4	J3KSY4_HUMAN	TSPOAP1
A0A087WUP2	A0A087WUP2_HUMAN	VCX3A
H3BQG7	H3BQG7_HUMAN	FBXO31
A0A087WTJ3	A0A087WTJ3_HUMAN	PPARGC1A
H0YDK8	H0YDK8_HUMAN	PUM1
K7EKL1	K7EKL1_HUMAN	NEDD4L
D6RJ93	D6RJ93_HUMAN	LIMCH1
A0A087WW38	A0A087WW38_HUMAN	CRYL1
K7EJS6	K7EJS6_HUMAN	MAP4K1
E5RFI5	E5RFI5_HUMAN	CARD8
K7EKX7	K7EKX7_HUMAN	GPX4
H0YHB1	H0YHB1_HUMAN	AGAP2
E5RHZ1	E5RHZ1_HUMAN	ARFGEF1
A0A087WYB9	A0A087WYB9_HUMAN	FADS6
K7ESL5	K7ESL5_HUMAN	TMUB2
H0YKM8	H0YKM8_HUMAN	KLF13
K7ELP6	K7ELP6_HUMAN	NCBP3
A0A087X185	A0A087X185_HUMAN	RBPJL
K7EQK1	K7EQK1_HUMAN	ALG1
H0YMK0	H0YMK0_HUMAN	ARPIN-AP3S2
B1B154	B1B154_HUMAN	CAPN8
E5RGN9	E5RGN9_HUMAN	NDST1
H0YN11	H0YN11_HUMAN	GDPGP1
K7ERJ1	K7ERJ1_HUMAN	TK1
D6RDG7	D6RDG7_HUMAN	SFXN1
D6RCC3	D6RCC3_HUMAN	PROM1
H0Y6P4	H0Y6P4_HUMAN	THEM5
I3L2H5	I3L2H5_HUMAN	PLK1
F2Z297	F2Z297_HUMAN	NME4
H7BYZ9	H7BYZ9_HUMAN	MTARC1
D6RE10	D6RE10_HUMAN	ELOVL7
K7ESC7	K7ESC7_HUMAN	ACOX1
H0Y9Z7	H0Y9Z7_HUMAN	KIF13A
F2Z2T0	F2Z2T0_HUMAN	RABL6
D6RGJ3	D6RGJ3_HUMAN	MAP1B
I3L2T3	I3L2T3_HUMAN	METRN
H0YK42	H0YK42_HUMAN	SNX1
H0YA85	H0YA85_HUMAN	RHOBTB3
H3BRW0	H3BRW0_HUMAN	RGL3
D6RHF5	D6RHF5_HUMAN	SLC38A9
A0A087WUA4	A0A087WUA4_HUMAN	UBXN8
A0A087WU02	A0A087WU02_HUMAN	ERGIC2
K7EPY1	K7EPY1_HUMAN	SEPTIN9
F8W8F5	F8W8F5_HUMAN	CAPN3
A0A087WV88	A0A087WV88_HUMAN	REEP2
J3KQY4	J3KQY4_HUMAN	TCEAL4
H0YCS0	H0YCS0_HUMAN	SNTB2
K7EMK9	K7EMK9_HUMAN	PLPP2
F8WAN0	F8WAN0_HUMAN	DNPEP
A0A087WWQ5	A0A087WWQ5_HUMAN	ARR3
A0A087WZE6	A0A087WZE6_HUMAN	GCNT7
H0YDF3	H0YDF3_HUMAN	ELP1
K7EN62	K7EN62_HUMAN	APC2
F8VYE8	F8VYE8_HUMAN	PPP1CC
F8WD84	F8WD84_HUMAN	ZNF713
J3KT12	J3KT12_HUMAN	EIF4A1
E5RFQ4	E5RFQ4_HUMAN	PTP4A3
K7ERK4	K7ERK4_HUMAN	CNN1
A0A087X0U9	A0A087X0U9_HUMAN	KIAA0319
H0YED4	H0YED4_HUMAN	PUM1
E5RFT9	E5RFT9_HUMAN	CDKL3
K7EIL3	K7EIL3_HUMAN	ICAM5
F8WDU3	F8WDU3_HUMAN	RFX5
K7ERS7	K7ERS7_HUMAN	ZNF573
K7ENJ6	K7ENJ6_HUMAN	ABHD17A
F8W130	F8W130_HUMAN	TROAP
E5RJX6	E5RJX6_HUMAN	VPS37A
H0YEL0	H0YEL0_HUMAN	GEMIN2
F8WEN3	F8WEN3_HUMAN	PLA2G6
H0YDN6	H0YDN6_HUMAN	DGKZ
A0A087X232	A0A087X232_HUMAN	C1S
K7EQ32	K7EQ32_HUMAN	ZNF223
J3QKU6	J3QKU6_HUMAN	HEXD
F8W1R5	F8W1R5_HUMAN	PRR13
J3QQV0	J3QQV0_HUMAN	PPP4R1
K7ESA6	K7ESA6_HUMAN	GCDH
H0YLQ3	H0YLQ3_HUMAN	ANKRD17
H3BP01	H3BP01_HUMAN	ZC3H18
C9JTJ5	C9JTJ5_HUMAN	SAP130
H0Y9J7	H0Y9J7_HUMAN	TNIP3
A0A1B0GWF9	A0A1B0GWF9_HUMAN	CACNB4
A0A1B0GVZ8	A0A1B0GVZ8_HUMAN	EHMT1
A0A087WU27	A0A087WU27_HUMAN	RNPEP
F8WBN2	F8WBN2_HUMAN	KDM2B
C9JYY9	C9JYY9_HUMAN	NUDT5
H7C285	H7C285_HUMAN	TSPAN15
E5RGG8	E5RGG8_HUMAN	SLC20A2
E7EN44	E7EN44_HUMAN	LONP2
E7EME3	E7EME3_HUMAN	MRC2
Q5T9E7	Q5T9E7_HUMAN	ELF1
F8WE11	F8WE11_HUMAN	EIF4A2
Q5SR55	Q5SR55_HUMAN	ZNF169
F8WEN0	F8WEN0_HUMAN	ZNF789
A0A6Q8PFE0	A0A6Q8PFE0_HUMAN	GNB4
E7EUY3	E7EUY3_HUMAN	PCCB
M0R2B7	M0R2B7_HUMAN	POLD1
A0A0A0MTP0	A0A0A0MTP0_HUMAN	CCDC91
E7EP63	E7EP63_HUMAN	HDAC6
F8VXI6	F8VXI6_HUMAN	NAP1L1
E9PBK6	E9PBK6_HUMAN	WDR6
A0A804HJ22	A0A804HJ22_HUMAN	DPAGT1
H7BZ62	H7BZ62_HUMAN	NTM
E9PI99	E9PI99_HUMAN	NFYC
F8W1T4	F8W1T4_HUMAN	RACGAP1
E7EWN1	E7EWN1_HUMAN	MUC4
E7EVH3	E7EVH3_HUMAN	PHF3
A0A804HJL5	A0A804HJL5_HUMAN	TBCD
E9PJ44	E9PJ44_HUMAN	DERA
H7C085	H7C085_HUMAN	TMEM214
R4GN98	R4GN98_HUMAN	S100A6
D6RBA6	D6RBA6_HUMAN	SCLT1
H7C3E5	H7C3E5_HUMAN	MED14
H0YDC6	H0YDC6_HUMAN	PGAP2
F8VUZ4	F8VUZ4_HUMAN	DTX3
A0A7P0T9X5	A0A7P0T9X5_HUMAN	VCP
A0A2R8Y5D8	A0A2R8Y5D8_HUMAN	ABCC8
A2A2L4	A2A2L4_HUMAN	AP5S1
X6R6D0	X6R6D0_HUMAN	SHC1
M0QZ47	M0QZ47_HUMAN	ZNF429
A0A7P0TBI9	A0A7P0TBI9_HUMAN	SNX9
A0A2R8Y790	A0A2R8Y790_HUMAN	GSS
E9PFK5	E9PFK5_HUMAN	NOP14
A0A3B3IRW8	A0A3B3IRW8_HUMAN	SORBS1
G3V3P0	G3V3P0_HUMAN	PSEN1
A0A1W2PRP4	A0A1W2PRP4_HUMAN	FAM217A
A0A4V7I447	A0A4V7I447_HUMAN	APOBR
A0A2R8YDF7	A0A2R8YDF7_HUMAN	KDM4A
C9JGV1	C9JGV1_HUMAN	ECD
C9JPK7	C9JPK7_HUMAN	RIIAD1
F8WE35	F8WE35_HUMAN	ATF7IP
H3BLX4	H3BLX4_HUMAN	ZNF462
F8VNY0	F8VNY0_HUMAN	AVIL
F5H367	F5H367_HUMAN	CLIP1
E5RIN1	E5RIN1_HUMAN	CARD8
H7C5A0	H7C5A0_HUMAN	RFC2
G3V5U5	G3V5U5_HUMAN	PRKCH
E7EV93	E7EV93_HUMAN	PCM1
A0A2R8Y5T7	A0A2R8Y5T7_HUMAN	GSS
J3QRQ1	J3QRQ1_HUMAN	ICAM2
A0A804HLH1	A0A804HLH1_HUMAN	PPARG
A8MSY1	A8MSY1_HUMAN	STIMATE-MUSTN1
F8WEU8	F8WEU8_HUMAN	RNF7
C9J1F2	C9J1F2_HUMAN	TEDC1
A0A804HJ43	A0A804HJ43_HUMAN	POMT2
A0A0A0MSL7	A0A0A0MSL7_HUMAN	SERHL2
A0A1X7SBT1	A0A1X7SBT1_HUMAN	TRPV6
A0A494C109	A0A494C109_HUMAN	CAMK1G
F5H466	F5H466_HUMAN	CYB561A3
H0Y9H4	H0Y9H4_HUMAN	FAT1
E9PNV6	E9PNV6_HUMAN	REG4
A0A7I2V3B9	A0A7I2V3B9_HUMAN	MARK3
A0A494C0U4	A0A494C0U4_HUMAN	PTPRZ1
D6RFJ7	D6RFJ7_HUMAN	ALDH1L1
G3V5J9	G3V5J9_HUMAN	FOS
E9PIX5	E9PIX5_HUMAN	MS4A12
A0A2R8Y623	A0A2R8Y623_HUMAN	RPS7
A0A7I2V3J6	A0A7I2V3J6_HUMAN	NDUFS2
A0A1B0GW36	A0A1B0GW36_HUMAN	QRICH2
C9JDI3	C9JDI3_HUMAN	TNNC1
A0A7P0TA25	A0A7P0TA25_HUMAN	CTSZ
E7EW47	E7EW47_HUMAN	MUC4
G3V2N0	G3V2N0_HUMAN	GNG2
A0A3B3ISU4	A0A3B3ISU4_HUMAN	MYT1L
H0YM42	H0YM42_HUMAN	PRC1
J3QS03	J3QS03_HUMAN	TWSG1
X6RKQ2	X6RKQ2_HUMAN	NUP50
K7EMN3	K7EMN3_HUMAN	SLC44A2
K7EQU0	K7EQU0_HUMAN	ITGAE
X6R7D6	X6R7D6_HUMAN	SORCS1
A0A2R8Y4C9	A0A2R8Y4C9_HUMAN	RPGR
A0A804HJ34	A0A804HJ34_HUMAN	TAF1
H0YH91	H0YH91_HUMAN	HDAC7
C9JGJ7	C9JGJ7_HUMAN	LRRC8B
J3KQG0	J3KQG0_HUMAN	TRIM17
E5RJK3	E5RJK3_HUMAN	IFT74
K7EJ51	K7EJ51_HUMAN	SEPTIN9
H7C0F4	H7C0F4_HUMAN	KLHL23
E7EQS8	E7EQS8_HUMAN	TET2
A0A1B0GU27	A0A1B0GU27_HUMAN	RYR3
F5H1K7	F5H1K7_HUMAN	SESN3
H3BV22	H3BV22_HUMAN	PPP4C
I3L1F3	I3L1F3_HUMAN	PLD2
A0A087WV61	A0A087WV61_HUMAN	RGS22
E7EQW0	E7EQW0_HUMAN	NAIP
A0A3B3ISN1	A0A3B3ISN1_HUMAN	MYT1L
J3KNN1	J3KNN1_HUMAN	GALNT9
A0A2R8YGB3	A0A2R8YGB3_HUMAN	ARHGAP26
C9JHS9	C9JHS9_HUMAN	HDLBP
M0QYI2	M0QYI2_HUMAN	CYP2S1
H0YE21	H0YE21_HUMAN	C11orf80
H0Y9N3	H0Y9N3_HUMAN	PHYKPL
H0YJS3	H0YJS3_HUMAN	FANCM
C9JCV5	C9JCV5_HUMAN	SLC35A2
D6RJG9	D6RJG9_HUMAN	SNX14
F8W7E1	F8W7E1_HUMAN	PPP1R21
A0A0C4DFN8	A0A0C4DFN8_HUMAN	FDXR
F8WDG8	F8WDG8_HUMAN	SEC62
C9J922	C9J922_HUMAN	MICAL3
C9JUF9	C9JUF9_HUMAN	CPA1
A0A0U1RQI3	A0A0U1RQI3_HUMAN	PAH
D6RDK2	D6RDK2_HUMAN	RNF14
E9PPU1	E9PPU1_HUMAN	RPS3
M0R078	M0R078_HUMAN	DMAC2
S4R3U9	S4R3U9_HUMAN	EMC3
M0QYN4	M0QYN4_HUMAN	ZNF708
B5MCU0	B5MCU0_HUMAN	R3HDM2
A0A0G2JIJ9	A0A0G2JIJ9_HUMAN	PHF1
E9PLR8	E9PLR8_HUMAN	NAALADL1
I3L2K0	I3L2K0_HUMAN	XPO6
K7ELH7	K7ELH7_HUMAN	GID4
H0YB78	H0YB78_HUMAN	SLC12A7
G3V5F7	G3V5F7_HUMAN	EVL
J3KPK3	J3KPK3_HUMAN	RBMY1E
X6RK58	X6RK58_HUMAN	LRRC20
F8WCE4	F8WCE4_HUMAN	SYNGR1
D6RAJ1	D6RAJ1_HUMAN	RNF175
C9K0F3	C9K0F3_HUMAN	TPST1
J3KQ43	J3KQ43_HUMAN	ALS2
A0A0D9SG05	A0A0D9SG05_HUMAN	NANOGP8
H3BMK0	H3BMK0_HUMAN	TM6SF1
A0A087WT80	A0A087WT80_HUMAN	PLCB1
E9PFU5	E9PFU5_HUMAN	ADCYAP1R1
A0A7I2V3F9	A0A7I2V3F9_HUMAN	HGS
I3L0P3	I3L0P3_HUMAN	TMC5
M0QYC4	M0QYC4_HUMAN	ZNF429
E9PI21	E9PI21_HUMAN	HSD17B12
A0A6Q8PFC0	A0A6Q8PFC0_HUMAN	PTBP2
H0YDW9	H0YDW9_HUMAN	CDK19
D6R9T4	D6R9T4_HUMAN	C4orf47
E5RIM9	E5RIM9_HUMAN	MPP2
A0A0A0MSQ6	A0A0A0MSQ6_HUMAN	SHANK2
U3KPV2	U3KPV2_HUMAN	GPR89B
J3QLH4	J3QLH4_HUMAN	NAE1
D6RBQ5	D6RBQ5_HUMAN	MRPL3
C9K0V2	C9K0V2_HUMAN	GRAMD1C
S4R3Y8	S4R3Y8_HUMAN	TMEM91
H0YD74	H0YD74_HUMAN	TMEM126B
E7EPU0	E7EPU0_HUMAN	IKZF2
A0A1W2PQP6	A0A1W2PQP6_HUMAN	C1orf43
E5RFH6	E5RFH6_HUMAN	EPHX2
A0A6Q8PEZ3	A0A6Q8PEZ3_HUMAN	PTBP2
A8MTZ5	A8MTZ5_HUMAN	KCNJ15
K7EP02	K7EP02_HUMAN	SHFL
A0A1B0GTN0	A0A1B0GTN0_HUMAN	CACNA1D
Q5JZH0	Q5JZH0_HUMAN	CTSA
H7C0A9	H7C0A9_HUMAN	MMS19
A0A5F9ZHJ4	A0A5F9ZHJ4_HUMAN	ANK2
G3V5T4	G3V5T4_HUMAN	ATL1
X6RJF9	X6RJF9_HUMAN	SFI1
A0A7P0TAW7	A0A7P0TAW7_HUMAN	DMD
A0A669KB08	A0A669KB08_HUMAN	CAPN3
D6RC00	D6RC00_HUMAN	IRX4
D6RBI0	D6RBI0_HUMAN	PROM1
K7EJV2	K7EJV2_HUMAN	SPC24
F5H6X8	F5H6X8_HUMAN	ATF7IP
E9PLB2	E9PLB2_HUMAN	IPO7
K7ELF8	K7ELF8_HUMAN	IMPA2
H0YIA6	H0YIA6_HUMAN	HOXA11
A0A3B3IUA5	A0A3B3IUA5_HUMAN	ZNF385D
H0YF68	H0YF68_HUMAN	TAOK3
F8WDS4	F8WDS4_HUMAN	POLR1B
R4GN18	R4GN18_HUMAN	CD46
H0Y8X1	H0Y8X1_HUMAN	SDHA
F6R8P8	F6R8P8_HUMAN	SGIP1
U3KPX5	U3KPX5_HUMAN	ITGBL1
F5H5K2	F5H5K2_HUMAN	MED24
J3KPI6	J3KPI6_HUMAN	MAP3K9
J3KS00	J3KS00_HUMAN	SPATA33
H3BS74	H3BS74_HUMAN	ARMC5
H0YF52	H0YF52_HUMAN	TRIM66
F5H1Z6	F5H1Z6_HUMAN	STARD10
J3KRG6	J3KRG6_HUMAN	WSB1
F8WAR8	F8WAR8_HUMAN	TEX261
B1AMU3	B1AMU3_HUMAN	EXOSC1
H0YFF3	H0YFF3_HUMAN	STARD10
K7EII7	K7EII7_HUMAN	GALK1
H0YBJ1	H0YBJ1_HUMAN	ZFAT
H3BT18	H3BT18_HUMAN	CNOT1
H0Y9X2	H0Y9X2_HUMAN	CSNK1A1
K7ES31	K7ES31_HUMAN	EIF3K
G3V262	G3V262_HUMAN	ADCY4
K7EKT5	K7EKT5_HUMAN	RDH8
Q5HYY5	Q5HYY5_HUMAN	SECISBP2
F8VZU8	F8VZU8_HUMAN	LMBR1L
A0A1B0GTW1	A0A1B0GTW1_HUMAN	TJP2
A0A096LP60	A0A096LP60_HUMAN	AAK1
A0A1W2PQ60	A0A1W2PQ60_HUMAN	SLC35A3
A0A7P0TAJ9	A0A7P0TAJ9_HUMAN	USP13
F8VWV9	F8VWV9_HUMAN	TUBA1B
A0A1B0GUJ3	A0A1B0GUJ3_HUMAN	ASAH1
D6RDB2	D6RDB2_HUMAN	SAR1B
H0Y566	H0Y566_HUMAN	KCTD3
H0YGB2	H0YGB2_HUMAN	CLEC4C
H7C4H9	H7C4H9_HUMAN	PHC3
F8VW18	F8VW18_HUMAN	DCTN2
A0A2R8Y5D3	A0A2R8Y5D3_HUMAN	POLR1C
Q5H9D4	Q5H9D4_HUMAN	NOX1
F8WEY8	F8WEY8_HUMAN	MKRN1
J3KRH2	J3KRH2_HUMAN	HP
F8W1F4	F8W1F4_HUMAN	GPN3
K7ENI0	K7ENI0_HUMAN	TCF3
M0QX32	M0QX32_HUMAN	NPAS1
B8ZZ77	B8ZZ77_HUMAN	PPIL3
C9J2R1	C9J2R1_HUMAN	SEC22C
A0A804HKM8	A0A804HKM8_HUMAN	MAMLD1
A0A2R8Y526	A0A2R8Y526_HUMAN	SMARCA4
A8MVF3	A8MVF3_HUMAN	HOXA9
A0A0J9YWR0	A0A0J9YWR0_HUMAN	ADORA3
A0A6Q8PG48	A0A6Q8PG48_HUMAN	ANKRD26
E9PG73	E9PG73_HUMAN	PPIG
A0A494C0E0	A0A494C0E0_HUMAN	ZNF257
A6NGQ4	A6NGQ4_HUMAN	ATG4C
S4R387	S4R387_HUMAN	MYO1H
J3QLS9	J3QLS9_HUMAN	CRLF3
A0A2R8YEU0	A0A2R8YEU0_HUMAN	NMNAT3
E5RI44	E5RI44_HUMAN	RHOBTB2
D6RBR2	D6RBR2_HUMAN	SNCAIP
F8VRH6	F8VRH6_HUMAN	TGFBR1
A0A7P0T9P9	A0A7P0T9P9_HUMAN	
H0YG03	H0YG03_HUMAN	MFAP5
F8VYK7	F8VYK7_HUMAN	PPFIA2
F5H0V4	F5H0V4_HUMAN	MLXIP
D6RD77	D6RD77_HUMAN	OCIAD2
B1AKF3	B1AKF3_HUMAN	TRO
A0A087X1U0	A0A087X1U0_HUMAN	TPSB2
F8VUB4	F8VUB4_HUMAN	CNOT2
A0A2R8Y521	A0A2R8Y521_HUMAN	CHD4
A0A1W2PQ72	A0A1W2PQ72_HUMAN	LOC100421372
F5GZX3	F5GZX3_HUMAN	CAPRIN2
F8WD59	F8WD59_HUMAN	RPSA
H0YHK2	H0YHK2_HUMAN	CERS5
E5RHP7	E5RHP7_HUMAN	CA1
H0YBP1	H0YBP1_HUMAN	PTK2
D6REN0	D6REN0_HUMAN	PRMT9
H7C5B2	H7C5B2_HUMAN	CDHR4
A0A1W2PS38	A0A1W2PS38_HUMAN	CACNA1H
B0QYR9	B0QYR9_HUMAN	GGA1
A0A087WT67	A0A087WT67_HUMAN	ZNF195
A0A087WV63	A0A087WV63_HUMAN	CYFIP2
A0A2R8Y4S2	A0A2R8Y4S2_HUMAN	RNASEH2B
A0A7I2YQB1	A0A7I2YQB1_HUMAN	G3BP1
A0A7P0TAF7	A0A7P0TAF7_HUMAN	TBC1D20
A0A6Q8PHI6	A0A6Q8PHI6_HUMAN	ANKRD26
A0A087WWH0	A0A087WWH0_HUMAN	RPL17
A0A286YEW2	A0A286YEW2_HUMAN	MFSD8
A0A2R8Y5N2	A0A2R8Y5N2_HUMAN	TSC1
C9JU32	C9JU32_HUMAN	ESRRG
H0YAV9	H0YAV9_HUMAN	CNOT7
M0R1B7	M0R1B7_HUMAN	EMC10
H7BZD7	H7BZD7_HUMAN	TBC1D14
Q5JX54	Q5JX54_HUMAN	CPNE1
X6RDS5	X6RDS5_HUMAN	MRRF
H3BTI5	H3BTI5_HUMAN	VPS35L
F8W0V3	F8W0V3_HUMAN	LACRT
F8WB08	F8WB08_HUMAN	SEC14L3
A0A7P0TA62	A0A7P0TA62_HUMAN	AASS
C9JLZ7	C9JLZ7_HUMAN	GAD1
B5MCH7	B5MCH7_HUMAN	BZW2
A0A494BZT7	A0A494BZT7_HUMAN	TOR1A
F5GX51	F5GX51_HUMAN	RIPOR2
H0YIM2	H0YIM2_HUMAN	PPP1R12A
A0A7P0TAY0	A0A7P0TAY0_HUMAN	VCP
A0A7P0TAA2	A0A7P0TAA2_HUMAN	AKAP9
C9JEV6	C9JEV6_HUMAN	NAGK
K7EN96	K7EN96_HUMAN	NCLN
E7EVL7	E7EVL7_HUMAN	OSGEPL1
K7EQ81	K7EQ81_HUMAN	CCBE1
A0A0A0MTT2	A0A0A0MTT2_HUMAN	ZNF559
A0A087X0C6	A0A087X0C6_HUMAN	BARD1
C9JD54	C9JD54_HUMAN	SEMA4D
C9J3W6	C9J3W6_HUMAN	FES
E9PRA6	E9PRA6_HUMAN	MS4A14
A0A2U3TZV8	A0A2U3TZV8_HUMAN	PLCH1
C9JCM6	C9JCM6_HUMAN	MEST
A0A669KAZ5	A0A669KAZ5_HUMAN	CTNS
A0A087WW60	A0A087WW60_HUMAN	TMEM231
A0A1B0GTC1	A0A1B0GTC1_HUMAN	NFIB
A0A3B3ISW8	A0A3B3ISW8_HUMAN	SAA1
A0A7I2V2V8	A0A7I2V2V8_HUMAN	NOMO3
E7EWT8	E7EWT8_HUMAN	ABCB1
C9JM75	C9JM75_HUMAN	RPUSD3
H0YI11	H0YI11_HUMAN	CNOT2
B0QYM9	B0QYM9_HUMAN	PARVG
B1AHE4	B1AHE4_HUMAN	ATXN10
A0A804HK30	A0A804HK30_HUMAN	LRPPRC
D6R9R5	D6R9R5_HUMAN	SAR1B
C9JR86	C9JR86_HUMAN	PHYH
F6R5I9	F6R5I9_HUMAN	AMD1
E9PND1	E9PND1_HUMAN	ADGRB2
A0A6Q8PH22	A0A6Q8PH22_HUMAN	KIF5A
H7C5N2	H7C5N2_HUMAN	TAGLN3
H0YLZ6	H0YLZ6_HUMAN	LRRC49
E5RJ70	E5RJ70_HUMAN	GLRA1
H3BQW8	H3BQW8_HUMAN	HAGH
H3BMY9	H3BMY9_HUMAN	ADGRG1
C9J2Q9	C9J2Q9_HUMAN	ZNF136
A0A1B0GVU7	A0A1B0GVU7_HUMAN	TLN2
F8VVW8	F8VVW8_HUMAN	BPNT1
D6RBY6	D6RBY6_HUMAN	WDR41
D6RCS1	D6RCS1_HUMAN	JADE1
A0A087WUX4	A0A087WUX4_HUMAN	CACNA1C
H0YNT3	H0YNT3_HUMAN	BMF
S4R3T8	S4R3T8_HUMAN	EOLA2
H3BQI9	H3BQI9_HUMAN	LRRC36
C9J0A8	C9J0A8_HUMAN	WDR45
A2A341	A2A341_HUMAN	SYCP2
H0Y7I8	H0Y7I8_HUMAN	CACNA1B
D6R9N1	D6R9N1_HUMAN	COX7B2
S4R324	S4R324_HUMAN	FRMD4A
A0A0A0MRX1	A0A0A0MRX1_HUMAN	ELAVL2
D6R9Q5	D6R9Q5_HUMAN	ANAPC10
A0A804HK37	A0A804HK37_HUMAN	MCCC2
B1ALP5	B1ALP5_HUMAN	KANK4
M0QY05	M0QY05_HUMAN	CD22
K7EKJ5	K7EKJ5_HUMAN	ZNF787
A0A087WZP9	A0A087WZP9_HUMAN	LIME1
K7EKM6	K7EKM6_HUMAN	HSPBP1
Q5JYG3	Q5JYG3_HUMAN	GPN2
A0A087WVS2	A0A087WVS2_HUMAN	CNDP2
E7EUP0	E7EUP0_HUMAN	ADGRL3
A0A6Q8PF40	A0A6Q8PF40_HUMAN	TFG
F5H4Y6	F5H4Y6_HUMAN	SPPL3
D6RGY5	D6RGY5_HUMAN	TCP11
F5H497	F5H497_HUMAN	KCTD10
F8WAM1	F8WAM1_HUMAN	UQCC1
B0QYL8	B0QYL8_HUMAN	POLR2F
K7EIH7	K7EIH7_HUMAN	NPC1
F8WEF0	F8WEF0_HUMAN	ATIC
A0A669KB38	A0A669KB38_HUMAN	DNAH10
F8WA37	F8WA37_HUMAN	TNNT3
A0A0A0MSI2	A0A0A0MSI2_HUMAN	PHC2
A0A1B0GV67	A0A1B0GV67_HUMAN	TTC33
E7EWV1	E7EWV1_HUMAN	PIGG
E9PJ42	E9PJ42_HUMAN	TMEM41B
F8WD24	F8WD24_HUMAN	CDKN3
E9PKD7	E9PKD7_HUMAN	HIPK3
H3BNP3	H3BNP3_HUMAN	BCKDK
E7ER60	E7ER60_HUMAN	SYNJ2
E2PU09	E2PU09_HUMAN	PLXNB2
A0A087WXP3	A0A087WXP3_HUMAN	ITGB6
J3QSH4	J3QSH4_HUMAN	VEZF1
I3L497	I3L497_HUMAN	CYB5D2
M0QXL1	M0QXL1_HUMAN	PPP1R15A
D6RH24	D6RH24_HUMAN	RUFY3
A0A7P0T854	A0A7P0T854_HUMAN	OAS1
A0A0C4DGS2	A0A0C4DGS2_HUMAN	COLQ
A0A1W2PQG0	A0A1W2PQG0_HUMAN	PSORS1C1
A0A087WTW9	A0A087WTW9_HUMAN	RGS6
A0A1W2PPS2	A0A1W2PPS2_HUMAN	KCNMA1
H0Y679	H0Y679_HUMAN	PRCC
E9PSB8	E9PSB8_HUMAN	SMCO4
B0QZ43	B0QZ43_HUMAN	ERLIN1
M0R0U4	M0R0U4_HUMAN	ZNF28
A0A7I2V3V5	A0A7I2V3V5_HUMAN	CSPP1
A0A0C4DGW7	A0A0C4DGW7_HUMAN	FAM47A
H0YFD6	H0YFD6_HUMAN	HADHA
A0A1W2PQD4	A0A1W2PQD4_HUMAN	HNRNPU
K7EM00	K7EM00_HUMAN	TMEM150B
A0A2R8Y7H8	A0A2R8Y7H8_HUMAN	TBCE
A0A2R8Y7K2	A0A2R8Y7K2_HUMAN	SPAST
H0YJ03	H0YJ03_HUMAN	PSMA3
C9J1J2	C9J1J2_HUMAN	NME6
H0YFE5	H0YFE5_HUMAN	APEH
D6RHG0	D6RHG0_HUMAN	SLC35B1
A0A3B3IT26	A0A3B3IT26_HUMAN	FOXP1
H3BRU9	H3BRU9_HUMAN	CHD9
A0A6Q8PGG2	A0A6Q8PGG2_HUMAN	KIFBP
A0A3B3IT76	A0A3B3IT76_HUMAN	TWNK
F8VVA2	F8VVA2_HUMAN	DDX23
A0A1W2PNR1	A0A1W2PNR1_HUMAN	PSORS1C1
D6RI03	D6RI03_HUMAN	TSPAN17
M0QX70	M0QX70_HUMAN	SMG9
X6R456	X6R456_HUMAN	TTBK1
C9JA91	C9JA91_HUMAN	TACC3
M0QZA6	M0QZA6_HUMAN	ZNF415
E9PIC2	E9PIC2_HUMAN	STX17
H0YK04	H0YK04_HUMAN	ARHGAP5
F8VYN7	F8VYN7_HUMAN	CMKLR1
A0A087X2C4	A0A087X2C4_HUMAN	PCDH7
H7BXS7	H7BXS7_HUMAN	DNAH14
A0A1W2PS93	A0A1W2PS93_HUMAN	ELP4
A0A804HKL0	A0A804HKL0_HUMAN	ATXN7L2
J3QKP5	J3QKP5_HUMAN	ALDOC
A0A1W2PS48	A0A1W2PS48_HUMAN	RUVBL2
H0YKN1	H0YKN1_HUMAN	CYP19A1
C9J3U7	C9J3U7_HUMAN	SIRT2
A0A1W2PR79	A0A1W2PR79_HUMAN	ITCH
Q5JYW1	Q5JYW1_HUMAN	FHAD1
H3BRT1	H3BRT1_HUMAN	ABAT
A0A0J9YX88	A0A0J9YX88_HUMAN	PHRF1
A0A7I2V508	A0A7I2V508_HUMAN	BAG6
J3KQY1	J3KQY1_HUMAN	MRPL22
H0YKD9	H0YKD9_HUMAN	TRIP4
Q5JSD8	Q5JSD8_HUMAN	ARHGAP21
H0Y4R3	H0Y4R3_HUMAN	IL15RA
H3BMF0	H3BMF0_HUMAN	MAP3K12
C9JM09	C9JM09_HUMAN	ASNS
F5H5P6	F5H5P6_HUMAN	RNF10
Q5TDG6	Q5TDG6_HUMAN	SPAG17
F5H130	F5H130_HUMAN	PDE2A
B1AHN3	B1AHN3_HUMAN	FBLN1
K7ENS7	K7ENS7_HUMAN	OGFOD3
C9JNQ0	C9JNQ0_HUMAN	TRIM6
A0A087WUH4	A0A087WUH4_HUMAN	CACNB2
F8WCC4	F8WCC4_HUMAN	C3orf18
